#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.83,0.00
1,1000,16.89,0.06
2,1000,16.90,0.12
4,1000,16.89,0.24
8,1000,16.93,0.47
16,1000,16.92,0.95
32,1000,16.96,1.89
64,1000,17.06,3.75
128,1000,17.57,7.28
256,1000,17.74,14.43
512,1000,18.13,28.24
1024,1000,18.67,54.84
2048,1000,39.84,51.41
4096,1000,40.42,101.34
8192,1000,41.85,195.75
16384,1000,44.42,368.80
32768,1000,53.34,614.31
65536,640,158.23,414.17
131072,320,171.16,765.79
262144,160,228.15,1148.99
524288,80,336.51,1558.02
1048576,40,542.23,1933.81
2097152,20,982.36,2134.80
4194304,10,1952.06,2148.66
8388608,5,4217.00,1989.23
16777216,2,8136.04,2062.09
33554432,1,16241.15,2066.01
67108864,1,32229.63,2082.21
134217728,1,64329.17,2086.42
268435456,1,128008.51,2097.01
