#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.41,0.00
1,1000,16.61,0.06
2,1000,16.59,0.12
4,1000,16.59,0.24
8,1000,16.61,0.48
16,1000,16.56,0.97
32,1000,16.58,1.93
64,1000,16.54,3.87
128,1000,16.72,7.66
256,1000,16.96,15.09
512,1000,17.72,28.90
1024,1000,17.91,57.17
2048,1000,39.50,51.85
4096,1000,39.90,102.65
8192,1000,40.99,199.87
16384,1000,43.29,378.46
32768,1000,50.27,651.80
65536,640,158.70,412.95
131072,320,178.08,736.02
262144,160,207.75,1261.80
524288,80,314.73,1665.84
1048576,40,519.47,2018.57
2097152,20,937.07,2237.99
4194304,10,1798.89,2331.60
8388608,5,3700.63,2266.80
16777216,2,7281.17,2304.19
33554432,1,14521.21,2310.72
67108864,1,28495.05,2355.11
134217728,1,56751.89,2364.99
268435456,1,113733.76,2360.21
