#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,16.36,0.00
1,1000,16.60,0.06
2,1000,16.52,0.12
4,1000,16.42,0.24
8,1000,16.56,0.48
16,1000,16.64,0.96
32,1000,16.67,1.92
64,1000,16.93,3.78
128,1000,17.29,7.40
256,1000,17.16,14.92
512,1000,17.92,28.56
1024,1000,18.05,56.74
2048,1000,39.95,51.26
4096,1000,40.26,101.74
8192,1000,41.56,197.12
16384,1000,43.97,372.60
32768,1000,51.91,631.28
65536,640,155.41,421.69
131072,320,171.08,766.14
262144,160,229.18,1143.84
524288,80,334.28,1568.43
1048576,40,305612.44,3.43
2097152,20,974.85,2151.25
4194304,10,1941.20,2160.68
8388608,5,4202.10,1996.29
16777216,2,8149.20,2058.76
33554432,1,16373.46,2049.32
67108864,1,33234.93,2019.23
134217728,1,64027.08,2096.26
268435456,1,128067.18,2096.05
