#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.08,0.00
1,1000,8.15,0.12
2,1000,8.16,0.25
4,1000,8.14,0.49
8,1000,8.12,0.98
16,1000,8.11,1.97
32,1000,8.11,3.95
64,1000,8.16,7.84
128,1000,8.47,15.11
256,1000,8.52,30.05
512,1000,8.56,59.82
1024,1000,9.88,103.67
2048,1000,9.12,224.49
4096,1000,11.12,368.19
8192,1000,11.59,706.76
16384,1000,15.87,1032.12
32768,1000,26.23,1249.28
65536,640,57.89,1132.04
131072,320,82.02,1598.09
262144,160,123.97,2114.65
524288,80,197.54,2654.12
1048576,40,329.47,3182.61
2097152,20,624.87,3356.15
4194304,10,1226.73,3419.08
8388608,5,2424.79,3459.52
16777216,2,5037.94,3330.17
33554432,1,10442.83,3213.15
67108864,1,20461.15,3279.82
134217728,1,42143.00,3184.82
268435456,1,85042.86,3156.47
