pre.send,main.matrix,remain.matrix,total.comput,total
0.00764645,0.1583,0.00853491,0.166835,0.174482
0.00769186,0.159198,0.00842861,0.167627,0.175318
0.00761392,0.15703,0.00833274,0.165363,0.172976
0.00761394,0.157062,0.00834673,0.165409,0.173023
0.00820572,0.157243,0.00890093,0.166144,0.17435
0.00832204,0.157888,0.00902462,0.166913,0.175235
0.00830301,0.165327,0.00904028,0.174367,0.18267
0.0081905,0.157376,0.00889315,0.166269,0.174459
0.00762814,0.156608,0.00835924,0.164967,0.172595
0.00760962,0.157367,0.0083442,0.165711,0.173321
