1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94076077800,1.94075989600,1.88682275700,1.89324118000,Residual,8016666.66038,MLUPs,445.186243351
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93872991200,1.93872523100,1.88629367700,1.89315871500,Residual,1333333.33333,MLUPs,445.652586599
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93889255900,1.93889120700,1.88627030700,1.89324882500,Residual,283950.617185,MLUPs,445.615202343
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93885427300,1.93885365300,1.88626863800,1.89325770700,Residual,84362.1399004,MLUPs,445.624001779
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93908838800,1.93908759700,1.88657860300,1.89342400100,Residual,34550.7544587,MLUPs,445.570199557
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93878349800,1.93878265000,1.88625717400,1.89320040000,Residual,17801.4233998,MLUPs,445.640269216
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93902121800,1.93902035600,1.88639771600,1.89335215700,Residual,10595.9992565,MLUPs,445.585634638
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93859534800,1.93859493900,1.88644260600,1.89304091600,Residual,6918.82865997,MLUPs,445.683520747
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93855329400,1.93855234800,1.88652516100,1.89300053700,Residual,4814.84220205,MLUPs,445.693189181
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93872222200,1.93872139000,1.88646224700,1.89315754900,Residual,3510.79324689,MLUPs,445.654354294
