#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.00,0.00
1,1000,0.99,1.01
2,1000,1.02,1.97
4,1000,1.01,3.97
8,1000,1.00,8.04
16,1000,1.00,16.00
32,1000,1.02,31.51
64,1000,1.15,55.81
128,1000,1.20,106.81
256,1000,1.43,179.27
512,1000,1.50,340.26
1024,1000,1.67,613.63
2048,1000,2.33,880.66
4096,1000,3.17,1291.46
8192,1000,4.43,1848.09
16384,1000,6.22,2633.30
32768,1000,8.50,3855.59
65536,640,12.29,5333.94
131072,320,18.51,7082.75
262144,160,31.99,8194.06
524288,80,54.36,9644.97
1048576,40,96.96,10815.02
2097152,20,186.01,11274.31
4194304,10,352.18,11909.43
8388608,5,693.72,12092.17
16777216,2,1380.99,12148.66
33554432,1,2760.81,12153.84
67108864,1,5528.73,12138.21
134217728,1,11039.25,12158.23
268435456,1,22075.06,12160.12
