#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,1.00,1.00
2,1000,1.00,1.99
4,1000,1.00,4.01
8,1000,1.00,8.01
16,1000,0.99,16.09
32,1000,1.01,31.65
64,1000,1.14,56.04
128,1000,1.19,107.69
256,1000,1.43,178.86
512,1000,1.50,340.30
1024,1000,1.66,616.25
2048,1000,2.32,882.36
4096,1000,3.17,1292.64
8192,1000,4.44,1843.73
16384,1000,6.22,2635.93
32768,1000,8.39,3904.58
65536,640,12.23,5358.01
131072,320,18.38,7132.15
262144,160,31.94,8206.20
524288,80,56.98,9201.92
1048576,40,98.25,10672.89
2097152,20,182.17,11512.33
4194304,10,353.00,11881.90
8388608,5,691.99,12122.36
16777216,2,1382.97,12131.26
33554432,1,2761.14,12152.37
67108864,1,5525.62,12145.05
134217728,1,11035.19,12162.71
268435456,1,22055.93,12170.67
