#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.98,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.00,4.00
8,1000,1.00,8.03
16,1000,0.99,16.10
32,1000,1.02,31.48
64,1000,1.15,55.83
128,1000,1.19,107.32
256,1000,2.47,103.47
512,1000,1.51,339.35
1024,1000,1.66,616.89
2048,1000,2.35,873.08
4096,1000,3.25,1259.56
8192,1000,4.54,1804.62
16384,1000,6.38,2569.38
32768,1000,8.53,3842.29
65536,640,12.31,5322.61
131072,320,18.56,7061.42
262144,160,31.99,8193.93
524288,80,54.27,9660.17
1048576,40,98.44,10652.29
2097152,20,182.42,11496.56
4194304,10,353.06,11880.03
8388608,5,691.89,12124.25
16777216,2,1383.42,12127.37
33554432,1,2758.62,12163.49
67108864,1,5531.34,12132.49
134217728,1,11032.59,12165.57
268435456,1,22082.14,12156.23
