#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,1.00,1.00
2,1000,1.01,1.98
4,1000,1.01,3.98
8,1000,1.00,8.01
16,1000,1.00,15.95
32,1000,1.02,31.37
64,1000,1.15,55.50
128,1000,1.20,106.45
256,1000,1.44,177.81
512,1000,1.51,338.47
1024,1000,1.67,612.68
2048,1000,2.32,881.11
4096,1000,3.19,1285.54
8192,1000,4.53,1809.18
16384,1000,6.37,2573.96
32768,1000,8.62,3801.98
65536,640,12.33,5314.97
131072,320,18.69,7013.55
262144,160,31.91,8214.22
524288,80,54.32,9651.43
1048576,40,96.92,10818.49
2097152,20,182.32,11502.48
4194304,10,352.47,11899.87
8388608,5,695.03,12069.47
16777216,2,1383.52,12126.48
33554432,1,2760.29,12156.11
67108864,1,5527.49,12140.93
134217728,1,11039.73,12157.70
268435456,1,22064.35,12166.03
