pre.send,main.matrix,remain.matrix,total.comput,total
0.00819964,0.244007,0.00919747,0.253205,0.261404
0.00764873,0.244552,0.00848822,0.25304,0.260689
0.00762581,0.24458,0.0084241,0.253005,0.26063
0.00817055,0.243029,0.00897834,0.252007,0.260178
0.00824269,0.244738,0.00906105,0.253799,0.262041
0.00831869,0.246972,0.00913164,0.256103,0.264422
0.00764132,0.243685,0.00845121,0.252136,0.259777
0.00816855,0.244438,0.00897738,0.253416,0.261584
0.00774906,0.246774,0.00856756,0.255342,0.263091
0.00766649,0.242489,0.00846789,0.250957,0.258623
