numproc,exec-time,init-time
84,0.00019345,1.4e-07
84,0.000180379,1.42e-07
84,0.000168481,1.47e-07
84,0.000167225,1.11e-07
84,0.000163403,1.64e-07
84,0.000172387,1.06e-07
84,0.000169835,1.76e-07
84,0.000181474,1.44e-07
84,0.000193712,1.5e-07
84,0.000173908,2.19e-07
