numproc,exec-time,init-time
10,1.35404e-05,1.3e-07
10,1.34462e-05,1.43e-07
10,1.3451e-05,2.99e-07
10,1.34524e-05,1.45e-07
10,1.35199e-05,1.44e-07
10,1.3475e-05,1.44e-07
10,1.34234e-05,1.4e-07
10,1.34368e-05,1.24e-07
10,1.34372e-05,2.83e-07
10,1.35183e-05,1.17e-07
