pre.send,main.matrix,remain.matrix,total.comput,total
0.00779141,0.159546,0.0145305,0.174076,0.181868
0.00789441,0.157692,0.0147078,0.1724,0.180294
0.00775803,0.150716,0.0145593,0.165275,0.173033
0.00793475,0.152204,0.0148091,0.167013,0.174948
0.00722124,0.150533,0.0140148,0.164548,0.171769
0.0077475,0.150206,0.014492,0.164698,0.172445
0.00781986,0.150702,0.0145592,0.165261,0.173081
0.0079506,0.151446,0.0148512,0.166297,0.174248
0.00735607,0.153357,0.0141876,0.167544,0.1749
0.00726881,0.151591,0.0140403,0.165632,0.172901
