numproc,exec-time,init-time
17,1.63822e-05,1.32e-07
17,1.58573e-05,1.76e-07
17,4.77206e-05,1.25e-07
17,1.63666e-05,1.78e-07
17,1.63286e-05,1.36e-07
17,3.7481e-05,1.41e-07
17,2.86544e-05,3.88e-07
17,3.74912e-05,1.55e-07
17,2.10903e-05,1.05e-07
17,2.41922e-05,1.48e-07
