1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95792242300,1.95787073900,1.88214937700,1.90582786800,Residual,19026666.6516,MLUPs,1323.85224744
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95566877700,1.95566225500,1.88256088000,1.90583496900,Residual,3166666.66665,MLUPs,1325.37780962
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95581476000,1.95581001200,1.88238220700,1.90605131000,Residual,674382.715835,MLUPs,1325.27888275
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95593998400,1.95593519400,1.88247471400,1.90616044600,Residual,200360.082265,MLUPs,1325.19403520
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95563426300,1.95562448000,1.88210902600,1.90579295100,Residual,82058.0418383,MLUPs,1325.40120054
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95558787200,1.95557567000,1.88242402500,1.90580481000,Residual,42278.3805727,MLUPs,1325.43264208
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95578690000,1.95577243500,1.88212137300,1.90598737300,Residual,25165.4982340,MLUPs,1325.29776122
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95587034700,1.95586465200,1.88257351600,1.90612935200,Residual,16432.2180675,MLUPs,1325.24121754
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95566031100,1.95565595300,1.88209536500,1.90591477900,Residual,11435.2502304,MLUPs,1325.38354714
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95569099500,1.95568534400,1.88246430700,1.90594874600,Residual,8338.13396099,MLUPs,1325.36275241
