numproc,exec-time,init-time
18,1.59312e-05,1.38e-07
18,1.57497e-05,1.13e-07
18,1.5932e-05,1.51e-07
18,1.57892e-05,1.51e-07
18,1.5917e-05,1.63e-07
18,1.57322e-05,1.88e-07
18,1.59266e-05,1.47e-07
18,1.54678e-05,1.28e-07
18,1.60562e-05,1.28e-07
18,1.58282e-05,1.47e-07
