1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97568967200,1.97563622300,1.88208879100,1.91509323200,Residual,52053333.2921,MLUPs,5247.78772038
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97461176500,1.97460281700,1.88202479100,1.91626772800,Residual,8666666.66660,MLUPs,5250.65239850
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98329130000,1.98328099300,1.88234750300,1.92850021100,Residual,1845679.01178,MLUPs,5227.67381675
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97484686800,1.97483850500,1.88183387400,1.91720532800,Residual,548353.909327,MLUPs,5250.02731503
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97328185400,1.97326907000,1.88352656100,1.91724494900,Residual,224579.903975,MLUPs,5254.19112276
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98030455200,1.98028811600,1.88246002300,1.92502405300,Residual,115709.252094,MLUPs,5235.55833345
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97263987000,1.97262631900,1.88277992700,1.91701948400,Residual,68873.9951657,MLUPs,5255.90106825
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98039131700,1.98038642100,1.88318552900,1.92505886100,Residual,44972.3862910,MLUPs,5235.32895292
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97723384900,1.97722171900,1.88442219700,1.91794165600,Residual,31296.4743154,MLUPs,5243.68931133
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97913031900,1.97892869400,1.88438248700,1.92345596100,Residual,22820.1561038,MLUPs,5238.66462985
