#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.00,0.00
1,1000,0.99,1.01
2,1000,1.01,1.98
4,1000,1.00,3.98
8,1000,1.00,8.02
16,1000,1.00,15.98
32,1000,1.01,31.53
64,1000,1.14,55.95
128,1000,1.19,107.27
256,1000,1.44,178.21
512,1000,1.51,339.80
1024,1000,1.67,614.77
2048,1000,2.33,877.64
4096,1000,3.18,1288.62
8192,1000,4.45,1839.03
16384,1000,6.24,2625.87
32768,1000,8.35,3925.39
65536,640,12.28,5337.00
131072,320,18.43,7111.61
262144,160,32.11,8164.88
524288,80,57.26,9156.04
1048576,40,98.48,10647.67
2097152,20,182.51,11490.72
4194304,10,353.40,11868.34
8388608,5,693.31,12099.33
16777216,2,1384.44,12118.42
33554432,1,2761.42,12151.13
67108864,1,5529.44,12136.65
134217728,1,11028.29,12170.31
268435456,1,22067.39,12164.35
