#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.00,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.00,3.99
8,1000,1.00,8.03
16,1000,1.00,15.96
32,1000,1.01,31.61
64,1000,1.15,55.88
128,1000,1.19,107.12
256,1000,1.43,178.43
512,1000,1.50,340.29
1024,1000,1.66,615.82
2048,1000,2.34,876.73
4096,1000,3.17,1290.26
8192,1000,4.46,1836.88
16384,1000,6.25,2620.89
32768,1000,8.41,3896.48
65536,640,12.26,5346.60
131072,320,18.38,7131.08
262144,160,32.05,8179.25
524288,80,57.11,9179.77
1048576,40,98.25,10673.07
2097152,20,182.10,11516.72
4194304,10,354.19,11842.12
8388608,5,692.88,12106.91
16777216,2,1381.39,12145.17
33554432,1,2759.65,12158.95
67108864,1,5526.90,12142.23
134217728,1,11042.23,12154.95
268435456,1,22060.65,12168.07
