#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,2.01
4,1000,1.00,4.01
8,1000,0.99,8.09
16,1000,0.99,16.13
32,1000,1.01,31.63
64,1000,1.15,55.88
128,1000,1.19,107.30
256,1000,1.43,178.67
512,1000,1.51,340.19
1024,1000,1.66,616.27
2048,1000,2.32,881.69
4096,1000,3.17,1292.34
8192,1000,4.44,1846.91
16384,1000,6.23,2631.31
32768,1000,8.50,3854.54
65536,640,12.31,5324.77
131072,320,18.49,7087.49
262144,160,31.97,8200.80
524288,80,54.13,9685.94
1048576,40,96.92,10818.43
2097152,20,182.30,11504.12
4194304,10,352.77,11889.73
8388608,5,692.98,12105.04
16777216,2,1381.00,12148.63
33554432,1,2758.44,12164.26
67108864,1,5512.70,12173.49
134217728,1,11031.44,12166.83
268435456,1,22088.79,12152.56
