numproc,exec-time,init-time
3,4.57216e-06,4.51e-07
3,4.69448e-06,2.09e-07
3,4.69489e-06,1.27e-07
3,4.6233e-06,2.01e-07
3,4.62559e-06,2.2e-07
3,4.61415e-06,2.37e-07
3,4.61159e-06,1.39e-07
3,4.64294e-06,1.81e-07
3,4.64923e-06,1.17e-07
3,4.5859e-06,1.42e-07
