#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,8.05,0.00
1,1000,8.13,0.12
2,1000,8.11,0.25
4,1000,8.11,0.49
8,1000,8.11,0.99
16,1000,8.13,1.97
32,1000,8.12,3.94
64,1000,8.12,7.88
128,1000,8.57,14.93
256,1000,8.64,29.62
512,1000,8.66,59.09
1024,1000,9.56,107.08
2048,1000,9.23,221.98
4096,1000,10.91,375.48
8192,1000,11.87,690.34
16384,1000,15.52,1055.91
32768,1000,26.07,1256.99
65536,640,56.81,1153.52
131072,320,77.42,1693.03
262144,160,111.54,2350.23
524288,80,173.07,3029.40
1048576,40,306.88,3416.90
2097152,20,600.64,3491.50
4194304,10,1224.92,3424.13
8388608,5,2432.00,3449.26
16777216,2,5037.48,3330.48
33554432,1,10287.98,3261.52
67108864,1,20318.32,3302.87
134217728,1,41321.02,3248.17
268435456,1,82404.02,3257.55
