1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09814948900,4.09802520700,3.81830824700,3.98751574700,Residual,97166666.5905,MLUPs,2529.92235345
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09669040800,4.09665905400,3.81881724300,3.98925673000,Residual,16166666.6666,MLUPs,2530.82341291
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09637565200,4.09634791900,3.81786458300,3.98908946300,Residual,3442901.23332,MLUPs,2531.01787551
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09815757000,4.09814767800,3.81874150000,3.99077486100,Residual,1022890.94628,MLUPs,2529.91736479
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09552571200,4.09520794100,3.81779022900,3.98797371200,Residual,418927.897807,MLUPs,2531.54313490
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09715401100,4.09713905800,3.81824236600,3.99001441700,Residual,215842.258725,MLUPs,2530.53704405
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09930244100,4.09928489700,3.81918367700,3.99097555900,Residual,128476.490986,MLUPs,2529.21079848
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09730317200,4.09729036200,3.81990087100,3.98851825000,Residual,83890.7975032,MLUPs,2530.44492066
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09749330100,4.09747552600,3.81926215700,3.98884487200,Residual,58379.9616994,MLUPs,2530.32750474
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.09856341900,4.09855003400,3.81958255100,3.99033891900,Residual,42568.3681189,MLUPs,2529.66684667
