numproc,exec-time,init-time
20,7.72516e-05,1.34e-07
20,8.28134e-05,2.12e-07
20,7.81156e-05,1.08e-07
20,7.57248e-05,1.75e-07
20,7.91418e-05,1.12e-07
20,7.71526e-05,9.9e-08
20,8.03421e-05,1.5e-07
20,7.82494e-05,1.99e-07
20,7.71402e-05,1.38e-07
20,7.97085e-05,1.04e-07
