pre.send,main.matrix,remain.matrix,total.comput,total
0.0076279,0.244042,0.00762833,0.25167,0.259298
0.00759225,0.24365,0.00759289,0.251243,0.258835
0.00832461,0.246471,0.00832489,0.254796,0.263121
0.00761629,0.243963,0.00761659,0.25158,0.259196
0.00823963,0.244488,0.00823992,0.252728,0.260968
0.00769788,0.245448,0.00769808,0.253146,0.260844
0.00834308,0.246789,0.00834349,0.255132,0.263475
0.0076783,0.243195,0.00767872,0.250873,0.258552
0.00762693,0.2428,0.00762714,0.250428,0.258054
0.00764257,0.243147,0.00764294,0.25079,0.258432
