pre.send,main.matrix,remain.matrix,total.comput,total
0.0103881,0.155145,0.0168766,0.172021,0.18241
0.0103406,0.154125,0.0167424,0.170867,0.181208
0.0103711,0.154354,0.0168292,0.171183,0.181554
0.01043,0.154865,0.0168913,0.171757,0.182187
0.0104072,0.155504,0.016911,0.172415,0.182822
0.0103563,0.154357,0.0167527,0.17111,0.181466
0.0103711,0.156137,0.0169203,0.173058,0.183429
0.0104488,0.155972,0.0168814,0.172853,0.183302
0.0103781,0.15496,0.0168243,0.171785,0.182163
0.0104225,0.156618,0.0171018,0.17372,0.184143
