#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.51
2,1000,0.40,4.99
4,1000,0.40,10.03
8,1000,0.41,19.48
16,1000,0.40,40.03
32,1000,0.56,56.96
64,1000,0.56,114.66
128,1000,0.85,150.13
256,1000,0.92,278.15
512,1000,1.14,448.76
1024,1000,1.33,772.44
2048,1000,2.10,977.27
4096,1000,2.99,1369.39
8192,1000,4.74,1728.42
16384,1000,7.19,2277.26
32768,1000,12.74,2572.15
65536,640,22.82,2871.76
131072,320,42.36,3094.01
262144,160,13.16,19922.68
524288,80,23.20,22599.47
1048576,40,53.51,19595.85
2097152,20,135.49,15478.42
4194304,10,294.30,14252.03
8388608,5,616.39,13609.16
16777216,2,1884.44,8903.01
33554432,1,5449.22,6157.66
67108864,1,11987.24,5598.36
134217728,1,23727.34,5656.67
268435456,1,47363.65,5667.54
