#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.43,0.00
1,1000,0.40,2.50
2,1000,0.40,5.01
4,1000,0.40,9.98
8,1000,0.40,19.86
16,1000,0.40,39.83
32,1000,0.57,55.90
64,1000,0.56,113.51
128,1000,0.89,144.25
256,1000,0.90,283.75
512,1000,1.10,466.23
1024,1000,1.28,798.47
2048,1000,2.09,981.42
4096,1000,2.98,1373.47
8192,1000,4.67,1754.15
16384,1000,7.10,2306.93
32768,1000,12.53,2615.39
65536,640,22.07,2969.28
131072,320,41.87,3130.46
262144,160,14.39,18218.29
524288,80,25.91,20234.79
1048576,40,58.39,17959.40
2097152,20,142.64,14702.29
4194304,10,294.99,14218.37
8388608,5,606.49,13831.39
16777216,2,1863.65,9002.34
33554432,1,5581.40,6011.83
67108864,1,12069.07,5560.40
134217728,1,23743.66,5652.78
268435456,1,48150.56,5574.92
