#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.52
2,1000,0.40,5.02
4,1000,0.40,10.03
8,1000,0.40,20.14
16,1000,0.41,39.07
32,1000,0.56,57.52
64,1000,0.55,115.82
128,1000,0.88,145.03
256,1000,0.95,268.23
512,1000,1.15,446.89
1024,1000,1.34,764.65
2048,1000,2.09,977.73
4096,1000,3.06,1338.62
8192,1000,4.86,1685.38
16384,1000,7.73,2119.41
32768,1000,13.28,2467.55
65536,640,24.12,2716.56
131072,320,43.22,3032.84
262144,160,13.63,19233.97
524288,80,24.68,21246.37
1048576,40,55.76,18804.44
2097152,20,138.86,15102.84
4194304,10,299.54,14002.36
8388608,5,615.56,13627.55
16777216,2,1950.03,8603.59
33554432,1,5664.78,5923.34
67108864,1,11929.00,5625.69
134217728,1,23809.14,5637.24
268435456,1,47495.00,5651.87
