#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.51
2,1000,0.40,5.01
4,1000,0.40,10.03
8,1000,0.40,20.20
16,1000,0.40,40.14
32,1000,0.57,56.33
64,1000,0.55,115.83
128,1000,0.88,145.15
256,1000,0.91,282.41
512,1000,1.13,451.23
1024,1000,1.35,759.33
2048,1000,2.10,975.96
4096,1000,2.98,1373.06
8192,1000,4.71,1739.32
16384,1000,7.18,2281.96
32768,1000,12.64,2593.03
65536,640,22.87,2866.12
131072,320,41.67,3145.22
262144,160,14.48,18104.99
524288,80,25.82,20306.80
1048576,40,57.19,18334.74
2097152,20,140.42,14935.04
4194304,10,296.75,14133.97
8388608,5,622.59,13473.62
16777216,2,1884.43,8903.09
33554432,1,5413.51,6198.28
67108864,1,11809.30,5682.71
134217728,1,23732.11,5655.53
268435456,1,47368.25,5666.99
