#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.48
2,1000,0.40,5.00
4,1000,0.41,9.75
8,1000,0.41,19.47
16,1000,0.41,39.13
32,1000,0.57,56.38
64,1000,0.57,112.66
128,1000,0.89,144.04
256,1000,0.95,270.12
512,1000,1.16,442.21
1024,1000,1.30,788.32
2048,1000,2.09,980.52
4096,1000,3.00,1366.47
8192,1000,4.69,1745.67
16384,1000,7.11,2303.98
32768,1000,12.46,2629.56
65536,640,23.00,2849.84
131072,320,41.87,3130.33
262144,160,13.17,19900.40
524288,80,23.22,22575.24
1048576,40,53.51,19596.25
2097152,20,136.60,15352.85
4194304,10,300.01,13980.76
8388608,5,622.07,13484.91
16777216,2,1915.45,8758.91
33554432,1,5511.09,6088.52
67108864,1,11813.95,5680.48
134217728,1,24062.88,5577.79
268435456,1,47452.75,5656.90
