#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.63
2,1000,0.28,7.22
4,1000,0.28,14.39
8,1000,0.28,28.79
16,1000,0.31,52.16
32,1000,0.30,105.03
64,1000,0.36,177.87
128,1000,0.40,319.01
256,1000,0.46,558.01
512,1000,0.64,798.30
1024,1000,0.71,1445.31
2048,1000,0.90,2283.27
4096,1000,1.81,2261.70
8192,1000,2.11,3878.84
16384,1000,2.70,6076.48
32768,1000,3.70,8866.94
65536,640,5.62,11654.53
131072,320,9.60,13650.29
262144,160,19.33,13562.55
524288,80,39.70,13205.55
1048576,40,99.58,10530.34
2097152,20,203.97,10281.55
4194304,10,490.91,8544.02
8388608,5,1523.98,5504.41
16777216,2,3724.94,4504.02
33554432,1,7491.20,4479.18
67108864,1,14972.57,4482.12
134217728,1,29863.19,4494.42
268435456,1,59597.37,4504.15
