#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.56
2,1000,0.28,7.22
4,1000,0.28,14.43
8,1000,0.27,29.11
16,1000,0.30,54.23
32,1000,0.30,106.03
64,1000,0.34,187.32
128,1000,0.39,328.94
256,1000,0.47,544.89
512,1000,0.61,835.28
1024,1000,0.77,1336.27
2048,1000,0.85,2420.06
4096,1000,1.76,2326.12
8192,1000,2.04,4016.31
16384,1000,2.66,6163.72
32768,1000,4.03,8121.08
65536,640,5.55,11803.71
131072,320,10.33,12683.78
262144,160,19.37,13533.19
524288,80,40.96,12801.36
1048576,40,98.46,10650.00
2097152,20,218.65,9591.18
4194304,10,494.98,8473.74
8388608,5,1512.44,5546.40
16777216,2,3717.32,4513.26
33554432,1,7480.18,4485.78
67108864,1,14933.98,4493.70
134217728,1,29834.90,4498.68
268435456,1,59658.59,4499.53
