#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.56
2,1000,0.28,7.09
4,1000,0.28,14.16
8,1000,0.28,28.66
16,1000,0.30,53.93
32,1000,0.30,104.95
64,1000,0.34,189.32
128,1000,0.38,336.37
256,1000,0.46,561.41
512,1000,0.60,846.61
1024,1000,0.70,1458.15
2048,1000,0.86,2378.81
4096,1000,1.79,2293.29
8192,1000,2.04,4023.38
16384,1000,2.76,5930.49
32768,1000,3.61,9084.88
65536,640,5.55,11806.06
131072,320,10.07,13015.13
262144,160,19.51,13436.94
524288,80,40.32,13003.32
1048576,40,98.70,10623.96
2097152,20,216.18,9700.97
4194304,10,485.20,8644.54
8388608,5,1515.54,5535.06
16777216,2,3716.86,4513.81
33554432,1,7464.12,4495.43
67108864,1,14934.80,4493.46
134217728,1,29873.36,4492.89
268435456,1,59688.38,4497.28
