#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.57
2,1000,0.28,7.05
4,1000,0.28,14.48
8,1000,0.28,28.72
16,1000,0.31,51.04
32,1000,0.29,109.21
64,1000,0.33,191.41
128,1000,0.39,331.65
256,1000,0.47,549.16
512,1000,0.62,822.41
1024,1000,0.74,1382.58
2048,1000,0.91,2262.00
4096,1000,1.81,2261.06
8192,1000,2.06,3985.86
16384,1000,2.77,5914.70
32768,1000,3.72,8799.14
65536,640,5.66,11575.15
131072,320,9.91,13229.21
262144,160,19.40,13513.00
524288,80,39.97,13117.23
1048576,40,99.78,10508.99
2097152,20,216.88,9669.46
4194304,10,494.55,8480.97
8388608,5,1527.65,5491.20
16777216,2,3733.70,4493.45
33554432,1,7500.57,4473.58
67108864,1,14951.40,4488.47
134217728,1,29924.02,4485.28
268435456,1,59675.47,4498.25
