#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.59
2,1000,0.28,7.20
4,1000,0.28,14.30
8,1000,0.28,28.91
16,1000,0.30,54.03
32,1000,0.30,108.33
64,1000,0.34,186.15
128,1000,0.40,317.29
256,1000,0.46,557.44
512,1000,0.65,790.04
1024,1000,0.75,1373.12
2048,1000,0.86,2391.55
4096,1000,1.75,2342.10
8192,1000,2.13,3837.48
16384,1000,2.59,6315.00
32768,1000,3.87,8463.70
65536,640,5.26,12448.25
131072,320,10.76,12176.56
262144,160,19.36,13538.89
524288,80,40.47,12956.16
1048576,40,100.00,10485.60
2097152,20,216.95,9666.37
4194304,10,489.16,8574.46
8388608,5,1519.10,5522.09
16777216,2,3728.20,4500.09
33554432,1,7514.05,4465.56
67108864,1,14950.33,4488.79
134217728,1,29864.04,4494.29
268435456,1,59697.89,4496.57
