#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.57
2,1000,0.28,7.08
4,1000,0.28,14.20
8,1000,0.28,28.41
16,1000,0.30,52.56
32,1000,0.31,103.31
64,1000,0.34,186.85
128,1000,0.39,327.72
256,1000,0.46,551.36
512,1000,0.62,827.89
1024,1000,0.73,1409.24
2048,1000,0.87,2355.23
4096,1000,1.74,2358.20
8192,1000,2.14,3821.65
16384,1000,2.71,6047.17
32768,1000,3.89,8416.84
65536,640,5.26,12452.28
131072,320,10.83,12107.81
262144,160,19.28,13597.75
524288,80,39.57,13248.57
1048576,40,98.26,10671.42
2097152,20,220.28,9520.41
4194304,10,490.11,8557.85
8388608,5,1527.94,5490.14
16777216,2,3731.11,4496.57
33554432,1,7499.98,4473.93
67108864,1,14993.31,4475.92
134217728,1,29912.21,4487.06
268435456,1,59648.02,4500.32
