#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.27,3.72
2,1000,0.27,7.48
4,1000,0.28,14.41
8,1000,0.27,29.68
16,1000,0.29,54.88
32,1000,0.29,110.40
64,1000,0.33,193.40
128,1000,0.37,342.54
256,1000,0.44,585.49
512,1000,0.61,838.07
1024,1000,0.70,1454.92
2048,1000,0.85,2405.28
4096,1000,1.67,2451.81
8192,1000,1.96,4170.52
16384,1000,2.48,6598.80
32768,1000,3.43,9541.42
65536,640,4.79,13693.01
131072,320,9.19,14255.88
262144,160,17.38,15085.16
524288,80,38.95,13461.69
1048576,40,94.83,11057.98
2097152,20,206.68,10146.98
4194304,10,495.72,8461.06
8388608,5,1501.08,5588.39
16777216,2,3722.61,4506.84
33554432,1,7493.81,4477.62
67108864,1,14993.58,4475.84
134217728,1,29840.74,4497.80
268435456,1,59728.41,4494.27
