#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.58
2,1000,0.28,7.07
4,1000,0.29,13.97
8,1000,0.28,28.42
16,1000,0.30,52.61
32,1000,0.31,104.71
64,1000,0.35,184.46
128,1000,0.40,320.33
256,1000,0.45,567.21
512,1000,0.64,804.39
1024,1000,0.74,1392.74
2048,1000,0.94,2173.20
4096,1000,1.75,2343.01
8192,1000,2.15,3809.14
16384,1000,2.69,6097.20
32768,1000,3.87,8464.26
65536,640,5.34,12276.39
131072,320,10.56,12409.16
262144,160,19.50,13443.20
524288,80,41.26,12707.91
1048576,40,99.79,10508.21
2097152,20,218.30,9606.66
4194304,10,493.35,8501.77
8388608,5,1515.16,5536.45
16777216,2,3717.86,4512.60
33554432,1,7511.12,4467.30
67108864,1,14963.01,4484.98
134217728,1,29895.38,4489.58
268435456,1,59650.36,4500.15
