#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.29,3.50
2,1000,0.29,6.99
4,1000,0.28,14.19
8,1000,0.28,28.21
16,1000,0.31,52.32
32,1000,0.31,104.89
64,1000,0.34,188.57
128,1000,0.40,323.67
256,1000,0.47,547.32
512,1000,0.61,836.56
1024,1000,0.76,1353.00
2048,1000,0.87,2352.40
4096,1000,1.82,2256.01
8192,1000,2.08,3934.44
16384,1000,2.73,5999.48
32768,1000,3.82,8586.47
65536,640,5.83,11237.21
131072,320,9.75,13439.11
262144,160,19.44,13486.24
524288,80,40.89,12822.51
1048576,40,98.28,10669.26
2097152,20,218.36,9603.98
4194304,10,485.98,8630.63
8388608,5,1509.91,5555.70
16777216,2,3720.27,4509.68
33554432,1,7464.98,4494.91
67108864,1,14911.89,4500.36
134217728,1,29846.90,4496.87
268435456,1,59707.91,4495.81
