#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.58
2,1000,0.28,7.15
4,1000,0.28,14.36
8,1000,0.28,28.83
16,1000,0.31,51.78
32,1000,0.31,104.57
64,1000,0.34,187.25
128,1000,0.39,332.17
256,1000,0.47,549.45
512,1000,0.61,837.29
1024,1000,0.72,1416.37
2048,1000,0.88,2338.90
4096,1000,1.79,2292.78
8192,1000,2.10,3899.79
16384,1000,2.65,6190.05
32768,1000,3.98,8229.19
65536,640,5.32,12320.61
131072,320,10.61,12358.92
262144,160,19.49,13450.62
524288,80,41.30,12694.73
1048576,40,99.45,10543.91
2097152,20,216.72,9676.71
4194304,10,494.34,8484.63
8388608,5,1505.73,5571.13
16777216,2,3728.12,4500.18
33554432,1,7477.39,4487.45
67108864,1,14951.28,4488.50
134217728,1,29819.73,4500.97
268435456,1,59632.48,4501.50
