#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.26,0.00
1,1000,0.28,3.55
2,1000,0.28,7.09
4,1000,0.28,14.23
8,1000,0.28,28.64
16,1000,0.31,50.82
32,1000,0.30,107.59
64,1000,0.34,187.69
128,1000,0.39,327.67
256,1000,0.46,555.22
512,1000,0.61,845.21
1024,1000,0.71,1442.96
2048,1000,0.89,2300.89
4096,1000,1.86,2207.12
8192,1000,2.14,3823.67
16384,1000,2.76,5937.18
32768,1000,3.75,8729.34
65536,640,5.81,11281.33
131072,320,9.44,13879.27
262144,160,19.57,13397.52
524288,80,41.29,12697.78
1048576,40,97.73,10729.82
2097152,20,217.61,9637.17
4194304,10,491.79,8528.57
8388608,5,1523.58,5505.86
16777216,2,3718.73,4511.55
33554432,1,7529.17,4456.59
67108864,1,14917.81,4498.57
134217728,1,29867.84,4493.72
268435456,1,59635.89,4501.24
