#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.27,3.65
2,1000,0.27,7.29
4,1000,0.28,14.52
8,1000,0.28,28.88
16,1000,0.30,53.80
32,1000,0.31,104.47
64,1000,0.33,191.32
128,1000,0.38,340.00
256,1000,0.47,544.43
512,1000,0.62,831.28
1024,1000,0.76,1356.27
2048,1000,0.84,2426.56
4096,1000,1.77,2314.19
8192,1000,2.08,3947.28
16384,1000,2.65,6181.24
32768,1000,3.80,8621.00
65536,640,5.22,12553.12
131072,320,10.55,12426.19
262144,160,19.23,13629.82
524288,80,40.50,12946.30
1048576,40,98.98,10593.93
2097152,20,216.33,9694.37
4194304,10,487.69,8600.39
8388608,5,1513.03,5544.24
16777216,2,3721.71,4507.94
33554432,1,7476.49,4487.99
67108864,1,14952.82,4488.04
134217728,1,29826.18,4500.00
268435456,1,59617.28,4502.64
