#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.63
2,1000,0.28,7.15
4,1000,0.28,14.42
8,1000,0.28,28.99
16,1000,0.30,52.67
32,1000,0.30,107.73
64,1000,0.35,183.57
128,1000,0.39,328.68
256,1000,0.46,555.69
512,1000,0.61,835.03
1024,1000,0.71,1433.73
2048,1000,0.89,2293.85
4096,1000,1.78,2301.29
8192,1000,2.10,3895.99
16384,1000,2.67,6126.57
32768,1000,3.73,8773.71
65536,640,5.32,12329.77
131072,320,10.76,12180.34
262144,160,19.32,13566.93
524288,80,39.73,13196.49
1048576,40,99.49,10539.81
2097152,20,216.79,9673.69
4194304,10,495.00,8473.40
8388608,5,1515.22,5536.24
16777216,2,3718.10,4512.31
33554432,1,7461.75,4496.86
67108864,1,14932.25,4494.22
134217728,1,29844.08,4497.30
268435456,1,59636.91,4501.16
