#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.68
2,1000,0.27,7.38
4,1000,0.27,14.60
8,1000,0.27,29.24
16,1000,0.29,55.26
32,1000,0.28,114.97
64,1000,0.33,195.34
128,1000,0.40,320.72
256,1000,0.47,546.62
512,1000,0.61,837.08
1024,1000,0.69,1473.91
2048,1000,0.87,2356.68
4096,1000,1.73,2374.48
8192,1000,2.02,4058.56
16384,1000,2.51,6517.51
32768,1000,3.54,9258.12
65536,640,5.56,11782.00
131072,320,9.52,13771.29
262144,160,18.50,14169.95
524288,80,38.56,13596.69
1048576,40,94.69,11073.53
2097152,20,211.64,9909.16
4194304,10,489.37,8570.77
8388608,5,1520.87,5515.68
16777216,2,3723.50,4505.77
33554432,1,7465.84,4494.40
67108864,1,14946.81,4489.85
134217728,1,29840.77,4497.80
268435456,1,59619.05,4502.51
