#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.24,0.00
1,1000,0.27,3.76
2,1000,0.27,7.48
4,1000,0.27,14.90
8,1000,0.27,29.63
16,1000,0.29,55.61
32,1000,0.29,110.28
64,1000,0.32,201.06
128,1000,0.36,352.49
256,1000,0.45,563.39
512,1000,0.59,865.79
1024,1000,0.68,1505.94
2048,1000,0.84,2448.32
4096,1000,1.66,2469.74
8192,1000,2.01,4081.01
16384,1000,2.48,6596.93
32768,1000,3.59,9128.79
65536,640,5.16,12709.15
131072,320,10.34,12677.59
262144,160,18.80,13941.21
524288,80,38.35,13670.03
1048576,40,94.22,11129.09
2097152,20,213.39,9827.70
4194304,10,490.02,8559.54
8388608,5,1522.24,5510.70
16777216,2,3718.84,4511.41
33554432,1,7472.71,4490.26
67108864,1,14943.49,4490.84
134217728,1,29878.40,4492.13
268435456,1,59664.24,4499.10
