#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.26,0.00
1,1000,0.28,3.55
2,1000,0.28,7.10
4,1000,0.28,14.30
8,1000,0.28,28.66
16,1000,0.31,51.78
32,1000,0.31,104.12
64,1000,0.34,185.52
128,1000,0.39,324.45
256,1000,0.48,536.71
512,1000,0.61,842.05
1024,1000,0.69,1474.42
2048,1000,0.93,2191.88
4096,1000,1.78,2301.11
8192,1000,2.09,3916.53
16384,1000,2.62,6249.78
32768,1000,3.98,8223.86
65536,640,5.54,11837.44
131072,320,10.40,12597.62
262144,160,19.29,13588.23
524288,80,39.26,13354.15
1048576,40,97.83,10718.76
2097152,20,203.52,10304.65
4194304,10,488.64,8583.57
8388608,5,1518.52,5524.18
16777216,2,3731.88,4495.65
33554432,1,7472.12,4490.62
67108864,1,14963.41,4484.86
134217728,1,29914.55,4486.70
268435456,1,59618.50,4502.55
