#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.58
2,1000,0.28,7.15
4,1000,0.28,14.34
8,1000,0.28,28.83
16,1000,0.30,52.97
32,1000,0.31,103.16
64,1000,0.34,190.52
128,1000,0.37,347.29
256,1000,0.46,559.31
512,1000,0.61,837.16
1024,1000,0.69,1484.55
2048,1000,0.86,2389.33
4096,1000,1.76,2327.39
8192,1000,2.10,3909.53
16384,1000,2.69,6080.46
32768,1000,3.87,8470.84
65536,640,5.30,12366.99
131072,320,10.79,12147.85
262144,160,19.47,13462.92
524288,80,40.23,13033.36
1048576,40,98.55,10639.97
2097152,20,219.24,9565.57
4194304,10,491.40,8535.49
8388608,5,1512.88,5544.80
16777216,2,3716.17,4514.65
33554432,1,7502.90,4472.20
67108864,1,14923.86,4496.75
134217728,1,29830.09,4499.41
268435456,1,59661.70,4499.29
