#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.57
2,1000,0.28,7.21
4,1000,0.28,14.42
8,1000,0.28,28.71
16,1000,0.30,53.23
32,1000,0.32,101.12
64,1000,0.35,182.62
128,1000,0.40,322.61
256,1000,0.47,547.82
512,1000,0.63,814.34
1024,1000,0.71,1445.89
2048,1000,0.89,2308.16
4096,1000,1.79,2285.64
8192,1000,2.13,3850.76
16384,1000,2.72,6025.21
32768,1000,3.98,8238.25
65536,640,5.54,11834.56
131072,320,10.74,12202.64
262144,160,19.33,13558.08
524288,80,40.45,12961.69
1048576,40,99.90,10495.95
2097152,20,218.07,9616.82
4194304,10,489.92,8561.14
8388608,5,1515.18,5536.39
16777216,2,3721.32,4508.40
33554432,1,7425.93,4518.55
67108864,1,14974.10,4481.66
134217728,1,29865.37,4494.09
268435456,1,59718.89,4494.98
