#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.25,0.00
1,1000,0.28,3.55
2,1000,0.28,7.14
4,1000,0.28,14.29
8,1000,0.28,28.36
16,1000,0.31,51.42
32,1000,0.30,107.55
64,1000,0.35,181.73
128,1000,0.40,321.14
256,1000,0.46,553.35
512,1000,0.63,812.10
1024,1000,0.71,1449.73
2048,1000,0.85,2408.75
4096,1000,1.79,2290.79
8192,1000,2.14,3825.58
16384,1000,2.70,6070.15
32768,1000,3.92,8355.30
65536,640,5.35,12244.18
131072,320,10.63,12328.59
262144,160,19.38,13529.81
524288,80,40.40,12978.61
1048576,40,99.11,10579.78
2097152,20,202.21,10371.08
4194304,10,494.31,8485.09
8388608,5,1531.46,5477.53
16777216,2,3736.84,4489.68
33554432,1,7477.13,4487.61
67108864,1,15010.86,4470.69
134217728,1,29883.48,4491.37
268435456,1,59676.86,4498.15
