#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.76
2,1000,0.20,10.01
4,1000,0.20,20.01
8,1000,0.20,39.60
16,1000,0.19,83.26
32,1000,0.23,138.30
64,1000,0.23,277.14
128,1000,0.31,417.20
256,1000,0.32,796.01
512,1000,0.36,1418.28
1024,1000,0.49,2084.40
2048,1000,0.75,2743.06
4096,1000,1.11,3683.48
8192,1000,1.85,4422.51
16384,1000,2.94,5579.53
32768,1000,4.71,6952.81
65536,640,8.02,8175.94
131072,320,14.42,9086.54
262144,160,12.59,20815.61
524288,80,23.80,22031.13
1048576,40,58.37,17964.44
2097152,20,137.61,15239.84
4194304,10,320.46,13088.24
8388608,5,892.63,9397.66
16777216,2,2273.41,7379.77
33554432,1,5211.96,6437.96
67108864,1,10450.44,6421.63
134217728,1,20991.24,6393.99
268435456,1,41828.91,6417.46
