#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.99
2,1000,0.21,9.66
4,1000,0.21,19.36
8,1000,0.20,40.71
16,1000,0.20,81.53
32,1000,0.23,139.57
64,1000,0.23,283.09
128,1000,0.32,403.45
256,1000,0.34,762.79
512,1000,0.39,1300.94
1024,1000,0.49,2097.71
2048,1000,0.74,2759.72
4096,1000,1.12,3673.48
8192,1000,1.85,4419.52
16384,1000,2.93,5592.47
32768,1000,4.72,6941.74
65536,640,8.36,7837.49
131072,320,15.11,8675.80
262144,160,13.77,19041.70
524288,80,26.42,19845.37
1048576,40,62.94,16659.55
2097152,20,143.55,14609.47
4194304,10,321.37,13051.38
8388608,5,899.07,9330.31
16777216,2,2290.27,7325.42
33554432,1,5231.10,6414.42
67108864,1,10427.38,6435.83
134217728,1,20897.19,6422.76
268435456,1,41662.95,6443.03
