#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.21,4.84
2,1000,0.20,10.02
4,1000,0.20,19.71
8,1000,0.20,39.60
16,1000,0.19,84.43
32,1000,0.22,143.53
64,1000,0.22,286.69
128,1000,0.30,427.36
256,1000,0.32,792.58
512,1000,0.36,1407.88
1024,1000,0.50,2066.14
2048,1000,0.74,2767.81
4096,1000,1.11,3678.89
8192,1000,1.88,4368.25
16384,1000,3.11,5266.83
32768,1000,5.01,6542.76
65536,640,8.35,7852.24
131072,320,15.12,8671.24
262144,160,13.76,19056.38
524288,80,26.29,19945.13
1048576,40,62.48,16781.43
2097152,20,149.76,14003.15
4194304,10,319.52,13127.06
8388608,5,867.76,9667.01
16777216,2,2321.33,7227.42
33554432,1,5236.97,6407.22
67108864,1,10433.39,6432.12
134217728,1,20875.64,6429.39
268435456,1,41661.03,6443.32
