#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.22,4.60
2,1000,0.19,10.33
4,1000,0.19,21.06
8,1000,0.19,42.07
16,1000,0.19,85.15
32,1000,0.22,147.37
64,1000,0.22,295.73
128,1000,0.32,406.02
256,1000,0.33,772.18
512,1000,0.38,1361.95
1024,1000,0.50,2052.47
2048,1000,0.74,2780.19
4096,1000,1.12,3668.18
8192,1000,1.87,4370.94
16384,1000,2.97,5518.01
32768,1000,4.80,6827.91
65536,640,8.12,8067.74
131072,320,14.77,8876.23
262144,160,13.19,19871.03
524288,80,24.67,21252.70
1048576,40,61.75,16981.65
2097152,20,150.84,13903.19
4194304,10,323.12,12980.47
8388608,5,902.52,9294.69
16777216,2,2323.66,7220.16
33554432,1,5213.86,6435.62
67108864,1,10397.72,6454.19
134217728,1,20804.84,6451.27
268435456,1,41579.05,6456.03
