#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.05
2,1000,0.19,10.71
4,1000,0.19,21.39
8,1000,0.19,42.76
16,1000,0.19,85.18
32,1000,0.23,139.65
64,1000,0.22,285.08
128,1000,0.31,409.90
256,1000,0.33,764.42
512,1000,0.39,1317.77
1024,1000,0.50,2045.96
2048,1000,0.74,2769.17
4096,1000,1.12,3673.42
8192,1000,1.88,4352.71
16384,1000,3.15,5197.78
32768,1000,5.08,6446.84
65536,640,8.41,7793.87
131072,320,15.42,8500.99
262144,160,14.47,18116.39
524288,80,27.95,18760.64
1048576,40,61.91,16935.87
2097152,20,145.76,14387.23
4194304,10,317.09,13227.53
8388608,5,891.64,9408.11
16777216,2,2310.38,7261.65
33554432,1,5214.69,6434.60
67108864,1,10452.49,6420.37
134217728,1,20966.53,6401.52
268435456,1,41680.65,6440.29
