#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.93
2,1000,0.19,10.36
4,1000,0.20,20.43
8,1000,0.19,43.13
16,1000,0.19,85.34
32,1000,0.23,139.74
64,1000,0.23,278.52
128,1000,0.30,425.07
256,1000,0.34,760.97
512,1000,0.40,1275.98
1024,1000,0.51,2018.46
2048,1000,0.74,2759.72
4096,1000,1.11,3676.29
8192,1000,1.85,4422.40
16384,1000,2.93,5588.31
32768,1000,4.70,6965.31
65536,640,8.04,8154.47
131072,320,14.43,9082.52
262144,160,13.70,19129.44
524288,80,26.69,19644.49
1048576,40,58.74,17851.30
2097152,20,142.88,14678.10
4194304,10,315.83,13280.11
8388608,5,883.53,9494.47
16777216,2,2294.88,7310.72
33554432,1,5255.66,6384.44
67108864,1,10413.18,6444.61
134217728,1,20859.74,6434.30
268435456,1,41669.00,6442.09
