#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.05
2,1000,0.20,9.97
4,1000,0.20,19.80
8,1000,0.20,39.74
16,1000,0.19,83.82
32,1000,0.23,140.17
64,1000,0.23,279.97
128,1000,0.30,427.08
256,1000,0.33,776.93
512,1000,0.37,1387.43
1024,1000,0.49,2077.64
2048,1000,0.74,2762.02
4096,1000,1.11,3696.45
8192,1000,1.85,4420.35
16384,1000,2.94,5575.04
32768,1000,4.96,6600.34
65536,640,8.68,7549.73
131072,320,15.61,8393.99
262144,160,14.99,17483.43
524288,80,28.84,18177.29
1048576,40,64.76,16192.18
2097152,20,150.49,13935.66
4194304,10,312.15,13436.73
8388608,5,885.80,9470.12
16777216,2,2305.56,7276.85
33554432,1,5254.47,6385.89
67108864,1,10458.98,6416.38
134217728,1,20833.60,6442.37
268435456,1,41656.90,6443.96
