#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.28
2,1000,0.19,10.42
4,1000,0.19,20.77
8,1000,0.19,41.90
16,1000,0.19,83.56
32,1000,0.23,140.22
64,1000,0.23,284.10
128,1000,0.31,413.78
256,1000,0.33,769.88
512,1000,0.40,1278.48
1024,1000,0.49,2077.41
2048,1000,0.74,2755.03
4096,1000,1.11,3677.28
8192,1000,1.85,4417.87
16384,1000,2.93,5598.93
32768,1000,4.71,6963.99
65536,640,8.01,8177.41
131072,320,14.45,9072.03
262144,160,12.59,20824.28
524288,80,23.59,22225.23
1048576,40,58.42,17948.40
2097152,20,138.61,15129.68
4194304,10,319.25,13138.19
8388608,5,896.13,9360.88
16777216,2,2290.56,7324.50
33554432,1,5221.32,6426.43
67108864,1,10474.26,6407.03
134217728,1,20979.55,6397.55
268435456,1,41636.01,6447.19
