#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.18,5.42
2,1000,0.19,10.81
4,1000,0.18,21.62
8,1000,0.19,42.84
16,1000,0.18,86.49
32,1000,0.22,143.87
64,1000,0.22,288.73
128,1000,0.31,419.49
256,1000,0.33,782.89
512,1000,0.40,1276.86
1024,1000,0.50,2042.51
2048,1000,0.74,2760.72
4096,1000,1.11,3686.14
8192,1000,1.95,4195.60
16384,1000,3.11,5260.21
32768,1000,4.99,6571.36
65536,640,8.37,7830.09
131072,320,15.13,8661.78
262144,160,13.73,19093.75
524288,80,26.25,19974.71
1048576,40,59.37,17663.12
2097152,20,143.11,14653.76
4194304,10,324.64,12919.74
8388608,5,894.06,9382.56
16777216,2,2304.24,7281.02
33554432,1,5224.59,6422.41
67108864,1,10430.04,6434.19
134217728,1,20858.01,6434.83
268435456,1,41620.76,6449.56
