#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.05
2,1000,0.20,10.10
4,1000,0.20,19.84
8,1000,0.20,39.98
16,1000,0.19,83.29
32,1000,0.23,139.18
64,1000,0.23,281.48
128,1000,0.32,403.19
256,1000,0.33,766.83
512,1000,0.38,1362.77
1024,1000,0.50,2059.10
2048,1000,0.74,2782.50
4096,1000,1.12,3673.11
8192,1000,1.88,4359.37
16384,1000,2.99,5486.69
32768,1000,4.74,6917.20
65536,640,8.18,8009.19
131072,320,14.57,8993.75
262144,160,12.96,20234.35
524288,80,24.94,21019.74
1048576,40,59.03,17762.35
2097152,20,137.69,15230.69
4194304,10,334.51,12538.53
8388608,5,898.87,9332.37
16777216,2,2292.89,7317.06
33554432,1,5166.70,6494.36
67108864,1,10431.22,6433.46
134217728,1,20879.00,6428.36
268435456,1,41587.16,6454.77
