#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.21,4.85
2,1000,0.20,10.17
4,1000,0.20,19.66
8,1000,0.20,39.09
16,1000,0.19,82.73
32,1000,0.22,147.29
64,1000,0.22,287.88
128,1000,0.31,409.15
256,1000,0.34,761.58
512,1000,0.37,1393.22
1024,1000,0.50,2060.99
2048,1000,0.74,2765.73
4096,1000,1.11,3687.76
8192,1000,1.85,4421.20
16384,1000,2.92,5615.30
32768,1000,4.70,6976.53
65536,640,8.01,8182.05
131072,320,14.42,9087.90
262144,160,12.56,20869.40
524288,80,25.10,20884.18
1048576,40,58.51,17921.18
2097152,20,139.68,15014.31
4194304,10,309.63,13545.97
8388608,5,893.18,9391.87
16777216,2,2265.52,7405.44
33554432,1,5161.27,6501.20
67108864,1,10465.57,6412.35
134217728,1,20915.09,6417.27
268435456,1,41641.35,6446.37
