#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.19,0.00
1,1000,0.19,5.19
2,1000,0.20,9.80
4,1000,0.20,20.39
8,1000,0.19,43.12
16,1000,0.19,86.24
32,1000,0.22,144.64
64,1000,0.22,288.50
128,1000,0.31,414.36
256,1000,0.33,782.45
512,1000,0.39,1324.34
1024,1000,0.50,2038.87
2048,1000,0.74,2757.97
4096,1000,1.11,3693.65
8192,1000,1.86,4413.31
16384,1000,2.93,5598.44
32768,1000,4.72,6943.73
65536,640,8.02,8169.23
131072,320,14.40,9104.87
262144,160,12.59,20820.49
524288,80,23.57,22244.24
1048576,40,58.90,17803.12
2097152,20,142.39,14728.56
4194304,10,326.00,12865.78
8388608,5,891.78,9406.64
16777216,2,2290.02,7326.23
33554432,1,5281.21,6353.55
67108864,1,10438.19,6429.17
134217728,1,20879.27,6428.28
268435456,1,41678.88,6440.56
