#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.31
2,1000,0.19,10.61
4,1000,0.19,21.25
8,1000,0.19,41.86
16,1000,0.19,83.57
32,1000,0.22,144.39
64,1000,0.22,290.99
128,1000,0.31,412.12
256,1000,0.32,799.74
512,1000,0.38,1347.68
1024,1000,0.48,2118.14
2048,1000,0.74,2763.96
4096,1000,1.11,3682.09
8192,1000,1.85,4424.52
16384,1000,3.10,5277.00
32768,1000,5.00,6548.92
65536,640,8.34,7861.01
131072,320,15.15,8652.54
262144,160,13.79,19015.59
524288,80,28.78,18219.78
1048576,40,64.09,16360.34
2097152,20,149.22,14054.34
4194304,10,318.61,13164.34
8388608,5,893.23,9391.34
16777216,2,2292.57,7318.07
33554432,1,5217.62,6430.99
67108864,1,10450.59,6421.54
134217728,1,20986.30,6395.49
268435456,1,41621.75,6449.40
